candidate_key,n_x,start_k,end_l,combo_key,indicator_set_key,stage_sources,rank_types,source_row_count,min_display_rank,final_asset_10y,total_mdd_10y,risk_off_share_10y,cycle_count_10y,short_cycle_count_10y,short_cycle_ratio_10y,average_cycle_days_10y,final_asset_20y,total_mdd_20y,risk_off_share_20y,cycle_count_20y,short_cycle_count_20y,short_cycle_ratio_20y,average_cycle_days_20y,buyhold_final_asset_10y,buyhold_mdd_10y,mdd_improve_10y,risk_off_efficiency_10y,buyhold_final_asset_20y,buyhold_mdd_20y,mdd_improve_20y,risk_off_efficiency_20y,return_percentile_10y,return_percentile_20y,mdd_percentile_10y,mdd_percentile_20y,efficiency_percentile_10y,efficiency_percentile_20y,return_score,mdd_defense_score,consistency_score,risk_off_efficiency_score,composite_score,practical_basic_flag,practical_return_flag,practical_mdd_flag,practical_stable_flag,strict_stability_flag,global_composite_rank,global_return_rank,global_mdd_rank,global_stable_composite_rank,signal_hash,date_start,date_end,row_count,risk_off_days,minimum_filter_fail_reasons,fail_basic_flag,fail_cycle_count,fail_risk_off_share,fail_absolute_mdd,fail_20y_buyhold_performance,fail_mdd_improvement,minimum_filter_fail_count,passed_minimum_performance_filter,selection_pipeline,selection_label,selection_order,n_y,t1_final_asset_10y,t2_final_asset_10y,t1_total_mdd_10y,t2_total_mdd_10y,asset_retention_t2_vs_t1_10y,mdd_deterioration_t2_vs_t1_10y,t1_final_asset_20y,t2_final_asset_20y,t1_total_mdd_20y,t2_total_mdd_20y,asset_retention_t2_vs_t1_20y,mdd_deterioration_t2_vs_t1_20y,t2_status,asset_retention_vs_0bp_10y_0bp,asset_retention_vs_0bp_10y_5bp,asset_retention_vs_0bp_10y_10bp,asset_retention_vs_0bp_10y_20bp,asset_retention_vs_0bp_20y_0bp,asset_retention_vs_0bp_20y_5bp,asset_retention_vs_0bp_20y_10bp,asset_retention_vs_0bp_20y_20bp,final_asset_10y_0bp,final_asset_10y_5bp,final_asset_10y_10bp,final_asset_10y_20bp,final_asset_20y_0bp,final_asset_20y_5bp,final_asset_20y_10bp,final_asset_20y_20bp,positive_period_ratio,bh_outperform_period_ratio,mdd_improve_period_ratio,worst_period_excess_cagr,worst_period_mdd,period_cagr_std,period_mdd_std,crisis_v1_detection_ratio,crisis_v1_mdd_improve_ratio,crisis_v1_total_downside_avoided,crisis_v1_total_rebound_missed,crisis_v2_detection_ratio,crisis_v2_mdd_improve_ratio,crisis_v2_total_downside_avoided,crisis_v2_total_rebound_missed,pre_peak_risk_off_ratio,valid_neighbor_count,neighbor_pass_ratio,neighbor_final_asset_20y_median,neighbor_mdd_20y_median,kl_validation_level,t2_score,cost_score,period_score,crisis_score_v2,robustness_score_v2,hard_fail_t2,t2_warning,hard_fail_cost,hard_fail_period,hard_fail_crisis,hard_fail_kl_reference,hard_fail_count_v2,required_validation_status,missing_validation,robustness_status_v2,official_rank_v2,final_grade,final_grade_reason,dashboard_review_class,selected_for_dashboard_review,selection_status,user_review_required,official_operating_model,candidate_family,suggested_role,combo2_id_x,m,component_keys,search_scope,source_stage,combo2_id_y
m7_7259950522695975,7,5,4,m7_7259950522695975,,,,,,821.1939886230454,-0.10276617093291318,0.20055710306406685,13,1,0.07692307692307693,38.76923076923077,3566.149753356653,-0.10276617093291385,0.24493041749502983,27,2,0.07407407407407407,45.629629629629626,350.23996883972313,-0.33924960002653304,0.23648342909361986,1.1791326533973545,609.8260976898191,-0.5677538774277293,0.46498770649481547,1.8984481847962027,0.8121353558926487,0.7362893815635939,0.5495915985997666,0.748541423570595,0.5320886814469078,0.46674445740956827,0.7666277712952159,0.6689614935822636,0.8626021003500584,0.49288214702450406,0.7194661610268378,True,True,True,True,True,36.0,188.0,130.0,27.0,b1029bd94ad8722722ad9a985772f86542606abbc84d9c60de7b26185ac01f4e,2006-07-14,2026-07-14,5030,1232,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,36,7,821.1939886230454,710.1933221041973,-0.10276617093291318,-0.10276617093291274,0.8648301521240178,-4.440892098500626e-16,3566.149753356653,2894.4881884682836,-0.10276617093291385,-0.12309121428462433,0.8116563769493512,0.02032504335171048,WATCH,1.0,0.9870809259323243,0.974322414884449,0.9492794371096929,1.0,0.973354669167272,0.9474065091141355,0.8975305284462157,821.1939886230454,810.5849226600942,800.1077100837983,779.542567277948,3566.149753356653,3471.1285133794136,3378.593488805862,3200.7282726485387,1.0,1.0,1.0,0.10081373843610031,-0.10276617093291385,0.0365213013555444,0.005251527795191797,0.8333333333333334,1.0,1.3682313457842428,0.592794055424689,1.0,1.0,1.3682313457842428,0.592794055424689,0.3333333333333333,15,0.9333333333333333,1861.246611698052,-0.19388242072358453,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.6285000000000001,0.8474999999999999,0.49200000000000005,0.63925,0.599025,False,True,False,False,False,True,0,COMPLETE,,CORE,10,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,Main 균형형,7259950522695975.0,7.0,n4_858399 + n4_1087045 + n7_2100412 + n7_4256980 + n8_2897925 + n8_20328660 + n9_5251924,restricted_radius2,m7,7259950522695975.0
m7_7304308638289210,7,5,4,m7_7304308638289210,,,,,,809.469420853453,-0.10276617093291407,0.17270194986072424,15,4,0.26666666666666666,28.933333333333334,4611.538043266424,-0.10276617093291374,0.21232604373757455,29,5,0.1724137931034483,36.827586206896555,350.23996883972313,-0.33924960002653304,0.23648342909361897,1.3693153394291808,609.8260976898191,-0.5677538774277293,0.4649877064948156,2.189970190701238,0.7841306884480747,0.9894982497082847,0.14935822637106183,0.7578763127187864,0.7082847141190198,0.6814469078179697,0.9073512252042008,0.5144690781796966,0.5930571761960326,0.6921820303383898,0.7011814469078179,True,True,True,True,False,63.0,68.0,267.0,41.0,fa9f190938501b9bad4f25278c136ca967ad136b3da87e6e223297fbfe25c83d,2006-07-14,2026-07-14,5030,1068,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,62,7,809.469420853453,687.669656697688,-0.10276617093291407,-0.11714312299318708,0.8495313584207453,0.014376952060273007,4611.538043266424,3523.517134001339,-0.10276617093291374,-0.12229511145011507,0.7640655028632436,0.019528940517201332,WATCH,1.0,0.9851082442083688,0.9704309672630866,0.9417079539575516,1.0,0.9714094193743164,0.9436225637280637,0.8903717962447175,809.469420853453,797.4149999173103,785.5341930487069,762.2837921031095,4611.538043266424,4479.691493032008,4351.551351116562,4105.983411033976,1.0,1.0,1.0,0.09904021768974536,-0.10276617093291407,0.020375790792801628,0.002092096689513491,1.0,1.0,1.2901661488843552,0.4056061860564212,1.0,1.0,1.2901661488843552,0.4056061860564212,0.16666666666666666,15,0.8,2070.3342255048756,-0.1938824207235854,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.502,0.707,0.5940000000000001,0.633,0.5986,False,True,False,False,False,True,0,COMPLETE,,CORE,11,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,수익·시장참여율형,7304308638289210.0,7.0,n4_858399 + n7_2100415 + n8_2897925 + n8_3872805 + n8_7131701 + n9_5251924 + n9_6013175,restricted_radius2,m7,7304308638289210.0
m8_8082010490715060,8,6,5,m8_8082010490715060,,,,,,870.8235127609315,-0.10276617093291363,0.16593712693991244,12,3,0.25,34.75,4052.1861059676603,-0.11485378857695172,0.20636182902584493,27,4,0.14814814814814814,38.44444444444444,350.23996883972313,-0.33924960002653304,0.2364834290936194,1.4251387465521956,609.8260976898191,-0.5677538774277293,0.4529000888507776,2.1946892552210127,0.8646441073512252,0.8809801633605601,0.3798133022170362,0.6341890315052509,0.7397899649941657,0.6849474912485414,0.874445740956826,0.532438739789965,0.8646441073512252,0.7068844807467911,0.7365169194865812,True,True,True,True,False,22.0,104.0,251.0,20.0,368cac4c5f49c7e666dd1da5816df20ad3d62e7f4359bef50abf37c8a4cb0a54,2006-07-14,2026-07-14,5030,1038,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,22,8,870.8235127609315,759.4466808806482,-0.10276617093291363,-0.10276617093291329,0.8721017172272199,-3.3306690738754696e-16,4052.1861059676603,3373.9185413114874,-0.11485378857695172,-0.16100281846673126,0.8326168771821,0.046149029889779536,WATCH,1.0,0.9880687476627995,0.976273986583629,0.953087976664441,1.0,0.9733546691672578,0.947406509114135,0.8975305284462063,870.8235127609315,860.4334976890135,850.1623424138743,829.9714198091373,4052.1861059676603,3944.2142665783103,3839.0674929356214,3636.960737051529,1.0,1.0,1.0,0.10807718893445362,-0.11485378857695172,0.03615312538184906,0.006978789300646886,1.0,1.0,1.3309034986003914,0.4707841450797313,1.0,1.0,1.3309034986003914,0.4707841450797313,0.16666666666666666,15,0.9333333333333333,2303.8586727409916,-0.1938824207235843,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.5875,0.8200000000000001,0.49400000000000005,0.65575,0.593825,False,True,False,False,False,True,0,COMPLETE,,CORE,12,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,8082010490715060.0,8.0,n4_858399 + n4_1087045 + n7_2100415 + n7_3815013 + n7_4256980 + n8_2897925 + n9_5251924 + n9_6742443,restricted_from_m7_shortlist,m8,8082010490715060.0
m7_7562142922235200,7,5,4,m7_7562142922235200,,,,,,807.2213844334269,-0.10276617093291363,0.18265021886191804,13,2,0.15384615384615385,35.30769230769231,3727.340489105073,-0.10276617093291429,0.24512922465208747,32,4,0.125,38.53125,350.23996883972313,-0.33924960002653304,0.2364834290936194,1.2947338939265045,609.8260976898191,-0.5677538774277293,0.464987706494815,1.8969084863494887,0.780630105017503,0.7876312718786465,0.3798133022170362,0.7257876312718786,0.6452742123687282,0.4620770128354726,0.784830805134189,0.5873978996499416,0.8235122520420071,0.5353558926487748,0.6965840140023336,True,True,True,True,False,73.0,171.0,195.0,46.0,3639200664326eccaad0730276342843f71622e12acfd7c3e0a4050614556e68,2006-07-14,2026-07-14,5030,1233,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,72,7,807.2213844334269,725.155555020885,-0.10276617093291363,-0.10276617093291363,0.8983354120751615,0.0,3727.340489105073,3191.0963440694404,-0.10276617093291429,-0.12309121428462422,0.8561322351410982,0.020325043351709926,GOOD,1.0,0.9870809259323262,0.9743224148844506,0.9492794371096941,1.0,0.9684988314739049,0.9379749638258449,0.8797406147515795,807.2213844334269,796.7928315789213,786.493888627546,766.2786614378715,3727.340489105073,3609.9249082036367,3496.152060434938,3279.09281327375,1.0,1.0,1.0,0.09869752859184744,-0.10276617093291429,0.032082038798133206,0.005251527795191892,0.8333333333333334,1.0,1.3760536606061526,0.6204219014421334,1.0,1.0,1.3760536606061526,0.6204219014421334,0.3333333333333333,15,0.9333333333333333,1893.8490382227303,-0.19388242072358441,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7845,0.387,0.516,0.6385,0.59355,False,False,False,False,False,True,0,COMPLETE,,CORE,13,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,7562142922235200.0,7.0,n4_467594 + n4_858399 + n7_2100412 + n7_4256980 + n8_2897925 + n8_7131701 + n8_20328660,restricted_radius2,m7,7562142922235200.0
m7_7514385579389550,7,5,4,m7_7514385579389550,,,,,,827.9073328954752,-0.10276617093291385,0.18265021886191804,13,2,0.15384615384615385,35.30769230769231,4050.0048189173376,-0.10276617093291363,0.22664015904572565,27,3,0.1111111111111111,42.22222222222222,350.23996883972313,-0.33924960002653304,0.2364834290936192,1.2947338939265032,609.8260976898191,-0.5677538774277293,0.4649877064948157,2.051656283920108,0.8220536756126021,0.8780630105017503,0.24970828471411902,0.7683780630105017,0.6423570595099183,0.5805134189031506,0.8556592765460911,0.5609101516919486,0.7126604434072346,0.6052508751458576,0.7060064177362894,True,True,True,True,False,52.0,125.0,220.0,34.0,a53df11d8c762c2ee1a4da444dbdc19d15404669b529185af95279c49811ec3e,2006-07-14,2026-07-14,5030,1140,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,52,7,827.9073328954752,683.6729056284777,-0.10276617093291385,-0.11714312299318719,0.8257843341445469,0.01437695206027334,4050.0048189173376,3233.5776695108734,-0.10276617093291363,-0.12229511145011551,0.798413289388452,0.019528940517201887,WATCH,1.0,0.9870809259323232,0.9743224148844514,0.9492794371096878,1.0,0.9733546691672639,0.9474065091141399,0.8975305284462117,827.9073328954752,817.2115367406258,806.6486718872648,785.9154069499996,4050.0048189173376,3942.0911006431097,3837.000927385919,3635.002965332582,1.0,1.0,1.0,0.10181900033937885,-0.10276617093291385,0.03034233233470354,0.0009001718464778374,1.0,1.0,1.297914665097712,0.43785636210056167,1.0,1.0,1.297914665097712,0.43785636210056167,0.16666666666666666,15,0.7333333333333333,1962.3709294375938,-0.19388242072358453,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.532,0.85325,0.532,0.62775,0.59285,False,True,False,False,False,True,0,COMPLETE,,CORE,14,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,Main 균형형,7514385579389550.0,7.0,n4_858399 + n4_1087045 + n7_2100412 + n7_4256980 + n8_2897925 + n8_12374357 + n9_5251924,restricted_radius2,m7,7514385579389550.0
m7_7430678687433196,7,5,4,m7_7430678687433196,,,,,,798.9302655259196,-0.10276617093291329,0.17986470354158376,12,2,0.16666666666666666,37.666666666666664,3986.059315028601,-0.11485378857695083,0.2172962226640159,28,5,0.17857142857142858,39.035714285714285,350.23996883972313,-0.33924960002653304,0.23648342909361975,1.314785082549262,609.8260976898191,-0.5677538774277293,0.4529000888507785,2.0842520099903163,0.7607934655775963,0.8576429404900817,0.5250875145857643,0.661610268378063,0.6697782963827305,0.6009334889148191,0.8189031505250876,0.6070011668611435,0.8833138856476079,0.6284714119019836,0.7353558926487748,True,True,True,True,False,23.0,145.0,171.0,21.0,5c28fc26f3b70faceb1cf85363b8d2b3c1f2f5e3f5ec6902de5d80018e77bc06,2006-07-14,2026-07-14,5030,1093,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,23,7,798.9302655259196,690.5084325482735,-0.10276617093291329,-0.11714312299318708,0.8642912433586751,0.014376952060273784,3986.059315028601,3278.62639372055,-0.11485378857695083,-0.16100281846673148,0.8225232327474848,0.046149029889780646,WATCH,1.0,0.9880687476628041,0.9762739865836337,0.9530879766644421,1.0,0.9723815578367602,0.9455126435024147,0.8939439964545354,798.9302655259196,789.3980269281069,779.9748353273105,761.4508302660842,3986.059315028601,3875.97056637724,3768.869480110117,3563.3137941814953,1.0,1.0,1.0,0.0974261656009181,-0.11485378857695083,0.02712435823380172,0.006978789300646215,1.0,1.0,1.3049126135102425,0.44036121137674356,1.0,1.0,1.3049126135102425,0.44036121137674356,0.16666666666666666,15,0.7333333333333333,2044.2980416586486,-0.19388242072358486,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.5375000000000001,0.74,0.554,0.63025,0.592175,False,True,False,False,False,True,0,COMPLETE,,CORE,15,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,Main 균형형,7430678687433196.0,7.0,n4_467594 + n4_858399 + n7_2100412 + n7_4256980 + n8_3872805 + n8_19002150 + n9_5251924,restricted_radius2,m7,7430678687433196.0
m8_8714269410351794,8,4,3,m8_8714269410351794,,,,,,742.9406866078475,-0.09604454752912983,0.2248308794269797,17,5,0.29411764705882354,33.23529411764706,3627.1855239401616,-0.11537510548471819,0.2320079522862823,33,9,0.2727272727272727,35.36363636363637,350.23996883972313,-0.33924960002653304,0.2432050524974032,1.0817244193380076,609.8260976898191,-0.5677538774277293,0.4523787719430111,1.949841664844341,0.5974329054842473,0.7596266044340724,0.7071178529754959,0.6231038506417736,0.3838973162193699,0.5134189031505251,0.6947491248541423,0.6567094515752625,0.8768961493582264,0.46161026837806296,0.685443407234539,True,True,True,True,False,91.0,242.0,135.0,59.0,d1b0e9f372d6ccc12b51a245fea78da810d8d9c95d6f46fa755a1726c4d791e7,2006-07-14,2026-07-14,5030,1167,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,90,8,742.9406866078475,679.7000631964338,-0.09604454752912983,-0.10112608228421416,0.9148779646190053,0.005081534755084327,3627.1855239401616,3150.9135582669737,-0.11537510548471819,-0.16100281846673137,0.8686937950844543,0.04562771298201318,GOOD,1.0,0.983139504889827,0.9665550620990823,0.9341968611971978,1.0,0.967530574767135,0.9360999518731571,0.8762251712550322,742.9406866078475,730.4143387941474,718.0930814801828,694.0528574847422,3627.1855239401616,3509.4128947648564,3395.4081943953975,3178.2312568882417,1.0,1.0,1.0,0.08851594325498402,-0.11537510548471819,0.024070194877184998,0.011160502839244536,1.0,1.0,1.2809426891086413,0.41096165127016604,1.0,1.0,1.2809426891086413,0.41096165127016604,0.3333333333333333,15,1.0,2234.006226199183,-0.18057569362899772,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.7220000000000001,0.273,0.5760000000000001,0.62425,0.5893750000000001,False,False,False,False,False,False,0,COMPLETE,,CORE,16,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,8714269410351794.0,8.0,n4_467594 + n4_1087045 + n7_867608 + n7_1525293 + n7_3755024 + n7_4256980 + n8_5936469 + n9_6742443,restricted_from_m7_shortlist,m8,8714269410351794.0
m8_8076560037227961,8,6,5,m8_8076560037227961,,,,,,878.872926220326,-0.10276617093291351,0.17190608834062873,13,3,0.23076923076923078,33.23076923076923,4315.761009333422,-0.1027661709329134,0.22107355864811135,27,4,0.14814814814814814,41.18518518518518,350.23996883972313,-0.33924960002653304,0.23648342909361952,1.3756547622969117,609.8260976898191,-0.5677538774277293,0.4649877064948159,2.103316693946874,0.8693115519253208,0.9521586931155193,0.441073512252042,0.779463243873979,0.7106184364060677,0.6207701283547258,0.9190198366394399,0.6441073512252042,0.7893815635939323,0.6567094515752625,0.7771236872812135,True,True,True,True,False,9.0,59.0,144.0,9.0,dc3237e762a639a3676f0a40d449d91bd799ddf281c096e8fb4d33f79c643d5c,2006-07-14,2026-07-14,5030,1112,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,9,8,878.872926220326,735.0686427928061,-0.10276617093291351,-0.1027661709329134,0.8363764781719202,-1.1102230246251565e-16,4315.761009333422,3379.9774960750833,-0.1027661709329134,-0.12309121428462422,0.7831706827058821,0.020325043351710814,WATCH,1.0,0.9870809259323248,0.9743224148844506,0.9492794371096918,1.0,0.9733546691672657,0.9474065091141419,0.8975305284462071,878.872926220326,867.5187017904111,856.3055918515516,834.2959966933787,4315.761009333422,4200.766129444718,4088.7800720235036,3873.5272593545624,1.0,1.0,1.0,0.1092199644468963,-0.10276617093291351,0.03368014359757088,0.005251527795191575,1.0,1.0,1.3562522035837146,0.4922920709548214,1.0,1.0,1.3562522035837146,0.4922920709548214,0.16666666666666666,15,0.9333333333333333,2212.8503218085166,-0.19388242072358453,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.5095000000000001,0.8625,0.508,0.658,0.5887500000000001,False,True,False,False,False,True,0,COMPLETE,,CORE,17,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,MDD 방어형,8076560037227961.0,8.0,n4_858399 + n4_1087045 + n7_2100412 + n7_2100415 + n8_2897925 + n8_20328660 + n9_5251924 + n9_6742443,restricted_from_m7_shortlist,m8,8076560037227961.0
m5_5014565639,5,4,3,m5_5014565639,,,,,,815.6001707263806,-0.10276617093291351,0.18225228810187027,12,3,0.25,38.166666666666664,4223.540839559814,-0.11617303833579673,0.1992047713717694,27,6,0.2222222222222222,37.111111111111114,350.23996883972313,-0.33924960002653304,0.23648342909361952,1.297560823825908,609.8260976898191,-0.5677538774277293,0.4515808390919326,2.2669177850622964,0.7981330221703618,0.9288214702450408,0.441073512252042,0.6155192532088681,0.6511085180863477,0.7222870478413069,0.8765460910151692,0.5457409568261378,0.8474329054842474,0.6938156359393233,0.7381242707117853,True,True,True,True,False,20.0,100.0,236.0,18.0,48e75e6bf60275f0746f55c6b0f8f44a0278b61b007eb6ef1220c2ac0334ab01,2006-07-14,2026-07-14,5030,1002,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,20,5,815.6001707263806,682.5636746808627,-0.10276617093291351,-0.11714312299318719,0.8368851542453278,0.014376952060273673,4223.540839559814,3407.0506283689597,-0.11617303833579673,-0.16100281846673137,0.8066811137367975,0.04482978013093464,WATCH,1.0,0.9880687476628023,0.9762739865836313,0.9530879766644428,1.0,0.9733546691672617,0.9474065091141377,0.8975305284462175,815.6001707263806,805.8690392831826,796.2492301333339,777.3387164847802,4223.540839559814,4111.0031966041615,4001.410082908358,3790.7568416443014,1.0,1.0,1.0,0.09997045025455153,-0.11617303833579673,0.02624389634598594,0.007740458504044214,1.0,1.0,1.2794274304373199,0.4155489150125059,1.0,1.0,1.2794274304373199,0.4155489150125059,0.16666666666666666,10,1.0,2154.837007140729,-0.1306144495882569,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.4595,0.8575,0.558,0.61675,0.585875,False,True,False,False,False,True,0,COMPLETE,,CORE,18,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,수익·시장참여율형,5014565639.0,5.0,n7_1562759 + n7_2100415 + n7_4256980 + n8_3872805 + n9_5251924,exhaustive,m5,5014565639.0
m4_4001124235,4,3,2,m4_4001124235,,,,,,838.6520118695241,-0.10276617093291396,0.18304814962196578,13,3,0.23076923076923078,35.38461538461539,4274.240632551438,-0.11617303833579673,0.22087475149105368,31,5,0.16129032258064516,35.83870967741935,350.23996883972313,-0.33924960002653304,0.23648342909361908,1.2919192550266625,609.8260976898191,-0.5677538774277293,0.4515808390919326,2.044510909660145,0.8319719953325554,0.9439906651108518,0.2001166861143524,0.6155192532088681,0.6394399066511085,0.5752625437572929,0.8991831971995333,0.4493582263710619,0.7362893815635939,0.6009334889148191,0.687485414235706,True,True,True,True,False,86.0,77.0,354.0,55.0,0a2ae3096bceacedd7c06ac4e16bc44439fffe2e44923bb8a20f9f9fba4b7cd0,2006-07-14,2026-07-14,5030,1111,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,85,4,838.6520118695241,756.1590293550961,-0.10276617093291396,-0.10276617093291374,0.901636219377171,-2.220446049250313e-16,4274.240632551438,3469.5637257829467,-0.11617303833579673,-0.14938467611095874,0.8117380428606912,0.033211637775162006,WATCH,1.0,0.9870809259323268,0.9743224148844508,0.9492794371096924,1.0,0.9694680571640479,0.9398537314349882,0.8832701623202149,838.6520118695241,827.8174044111786,817.1174534524179,796.1151097584129,4274.240632551438,4143.739761891274,4017.1610075545127,3775.3092173093664,1.0,1.0,1.0,0.1034127521146877,-0.11617303833579673,0.02879649676675286,0.007740458504043857,1.0,1.0,1.317096877711196,0.5690996403076073,1.0,1.0,1.317096877711196,0.5690996403076073,0.16666666666666666,10,0.9,1728.7501873762176,-0.10946960463435529,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.657,0.54,0.542,0.6052500000000001,0.5837750000000002,False,True,False,False,False,True,0,COMPLETE,,CORE,19,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,수익·시장참여율형,4001124235.0,4.0,n7_1562759 + n7_2100415 + n7_4256980 + n8_2897925,exhaustive,m2_m4,4001124235.0
m7_7603604459875788,7,5,4,m7_7603604459875788,,,,,,755.0304349117857,-0.10069375413406556,0.19060883406287307,17,5,0.29411764705882354,28.176470588235293,3493.618880441784,-0.10069375413406578,0.24493041749502983,38,8,0.21052631578947367,32.421052631578945,350.23996883972313,-0.33924960002653304,0.23855584589246748,1.251546640350252,609.8260976898191,-0.5677538774277293,0.46706012329366353,1.906909431953837,0.6336056009334889,0.7024504084014003,0.6662777129521587,0.8039673278879813,0.6102683780630105,0.4749124854142357,0.6749124854142357,0.7488914819136523,0.896732788798133,0.5290548424737456,0.719492415402567,True,True,True,True,False,35.0,265.0,95.0,26.0,fe5f06eadc5fbe95931f26f2249b77d66848584fc1095a0b409b57500855fc3c,2006-07-14,2026-07-14,5030,1232,,False,False,False,False,False,False,0,True,performance_first,combo2_performance_first_robustness100,35,7,755.0304349117857,680.9847913714689,-0.10069375413406556,-0.10112608228421371,0.9019302532500322,0.0004323281501481535,3493.618880441784,3077.852843444074,-0.10069375413406578,-0.12309121428462444,0.8809927323998391,0.022397460150558657,GOOD,1.0,0.9831395048898247,0.96655506209908,0.9341968611971972,1.0,0.9627037921120063,0.9267809647166162,0.8588575501216581,755.0304349117857,742.300247955922,729.7784889028565,705.347062402945,3493.618880441784,3363.320144395407,3237.8194763680212,3000.5209527150005,1.0,1.0,1.0,0.09048988192983853,-0.10069375413406623,0.028026271845742492,0.004215319395767619,0.8333333333333334,1.0,1.3453519470459696,0.4798473826259547,1.0,1.0,1.3453519470459696,0.4798473826259547,0.3333333333333333,15,0.9333333333333333,2035.3615941371534,-0.19388242072358441,ACTIVE_COUNT_RECOMPUTED_FROM_PROXY_DAILY,0.79,0.09,0.548,0.658,0.5836,False,False,False,False,False,True,0,COMPLETE,,CORE,20,A,"Hard fail 없음, 실전 검토 가능 수준",FINAL_REVIEW,True,PROVISIONAL,True,False,combo2,T+2 안정형,7603604459875788.0,7.0,n4_467594 + n4_858399 + n7_4256980 + n8_2897925 + n8_16463349 + n8_20328660 + n9_5251924,restricted_radius2,m7,7603604459875788.0
